company_id,company_name
1017418,"asian medical device co.,ltd."
99487,"advance packaging co.,ltd."
375581,ep marketing (thailand) company limited
302258,global learning company limited
209449,"general maintenance and repair co., ltd."
1049164,success engineering sells and service company limited
725813,prime phuket property company limited
1017786,asia estate company limited
545366,"win intertech co.,ltd."
720492,reuters (thailand) company limited
104094,carlsberg (thailand) company limited
103183,"l softpro co.,ltd."
1059512,"smart planner co.,ltd."
279054,"c-safety co.,ltd."
474063,"zai fai trading co., ltd."
335455,fern
1078891,"sigma group co., ltd."
50369,laboratory analytical services (thailand) company limited
233263,hr intertrade company limited
86267,trustee management company limited
125895,"leo logistics co., ltd."
1081069,"s.n.t.(thailand) co., ltd."
727389,"print square co.,ltd."
263484,"biz service group co.,ltd."
507420,"beyond resort co.,ltd."
818055,shangdu management company limited
596948,michelin siam company limited
51794,"shoes leather group co., ltd."
98124,advance inspection company limited
596729,fresh garden farms company limited
936142,"siam international trading co., ltd."
74973,"giant system design co., ltd."
778672,"s. fabrics co., ltd."
210580,"progress technical co.,ltd."
526606,aps worldwide company limited
422085,quality fun company limited
937353,"bangkok palace hotel co., ltd."
103982,"lt bimetallic (thailand) co.,ltd."
671554,"ndb & business recruitment co.,ltd."
94338,a-lot company limited
1040837,"starlight entertainment co., ltd."
579025,fast concrete company limited
1045877,"studio de nagara co., ltd."
381268,beach villa company limited
1026517,"south corporation co.,ltd."
1019181,"asia choice co.,ltd."
470899,digital hub company limited
87897,virus1 company limited
213110,ihart company limited
712839,"tak co., ltd."
240656,human capital management company limited
207007,hertz (thailand) company limited
232461,"fujitec (thailand) co.,ltd."
350883,"cellennium (thailand) co.,ltd."
223597,"one plus one real estate agency co., ltd."
319124,"modern transport co., ltd."
444587,westward company limited
68883,"cookery co., ltd."
52987,"showerking manufacturing co., ltd."
573981,lucky & company (thailand)
236407,nice beach company limited
634077,"neo marketing co., ltd."
298686,"eastern group co., ltd."
278934,"login technology & computer co., ltd."
91988,gerald company limited
554999,f. m. s. company limited
289776,c s r (thailand) company limited
63494,comparison company limited
198029,"d.a.o. holding co., ltd."
205838,inteltion company limited
475730,"expert international co., ltd."
407300,"maya & maya co.,ltd."
992600,"t w b (thailand) co., ltd."
422353,"focus on co., ltd."
384456,k.s.l.company limited
713012,"bangna property co., ltd."
731603,world class polymer tech company limited
334553,"hanuman (thailand) co., ltd."
520908,"tastac co.,ltd."
564963,"vinci co., ltd."
499706,"124 communications consulting co.,ltd."
426214,"quality tailor co., ltd."
567593,"cx (thailand) co., ltd."
1022654,"clt engineering (thailand) co.,ltd."
443776,best master company limited
43918,"horizon international co.,ltd."
792393,phachara suites company limited
349936,"darachat co., ltd."
42369,heat energy company limited
370411,"i s g co.,ltd."
296441,parallel company limited
59225,solution control company limited
580582,"ab & t (thailand) co., ltd."
738073,"bangkok taxi co., ltd."
689212,"transport business international co., ltd."
1018322,asia centre company limited
292708,guru consultant company limited
191115,grow green environment company limited
509494,ocean trip company limited
466415,"mv food supply co., ltd."
211894,life news company limited
143054,first technology company limited
55407,"equipment and service co.,ltd."
187211,e. d. c. group company limited
334850,"handicraft international ltd.,part"
55742,life miracle company limited
389477,"beauty store co.,ltd."
69800,"foreign trade co., ltd."
379427,"central park co., ltd."
99368,"advance interfreight express co.,ltd."
1044185,steel limited partnership
790466,meticulous company limited
1015760,"asia business center co., ltd."
194376,interior passion company limited
1014078,asia automotive company limited
674797,"network intelligence co., ltd."
253085,it learning solution company limited
103727,ingenious company limited
305299,l. p. b. company limited
738075,"business holding (thailand) co., ltd."
555267,nibondh company limited
523532,kyouei company limited
269402,"pro-event co.,ltd."
503529,bravo service company limited
94104,all engineering service company limited
729166,worldwide business development company limited
113899,"kpn music co., ltd."
92520,"affiliate holding co.,ltd."
694097,pangea estate company limited
516203,"engineering design service co.,ltd."
244301,nice products company limited.
314455,education discovery company limited
506114,phuket dance studio company limited
329424,"pattananikom co.,ltd."
9897,"health care management co., ltd."
239257,"eagle speed marketing co., ltd."
307634,"q plus chemical co.,ltd."
61223,makeup (thailand) company limited
300713,"global sports co.,ltd."
230482,"palawatr automation co.,ltd."
298898,"love in design co.,ltd."
507278,"new development co., ltd."
699118,"premier suites co., ltd."
511118,new entry studio company limited
64747,"conception co.,ltd."
243894,automore company limited
1019100,"asian intelligence co., ltd."
98224,"advance image co., ltd."
329459,blue boat company limited
1007168,"asia journey travel co., ltd."
92377,advisor execution company limited
568561,p.l.y. company limited
559657,mif gems company limited
223621,"project management & consulting co., ltd."
381083,glass marketing(thailand) company limited
74296,terminal oil company limited
85790,"transitions group co., ltd."
334985,"ratchaburi development co., ltd."
600175,krung thai bank public company limited
334811,eka pak company limited
505945,phuket the beach company limited
184777,bio cosmeceutical company limited
242605,"property collection co.,ltd."
330817,n s marketing company limited
226853,canadoil pipe company limited.
142643,"leo marketing co., ltd."
516303,"new thai product co., ltd."
222719,dentajoy company limited
368867,data and marketing services company limited
